id,PLOT_ID,NDRE_sum,NDRE_count,NDRE_mean,NDRE_median,NDRE_std,NDRE_var,NDRE_min,NDRE_max,MTCI_sum,MTCI_count,MTCI_mean,MTCI_median,MTCI_std,MTCI_var,MTCI_min,MTCI_max,NDVI_sum,NDVI_count,NDVI_mean,NDVI_median,NDVI_std,NDVI_var,NDVI_min,NDVI_max,NDWI_sum,NDWI_count,NDWI_mean,NDWI_median,NDWI_std,NDWI_var,NDWI_min,NDWI_max,MSI_sum,MSI_count,MSI_mean,MSI_median,MSI_std,MSI_var,MSI_min,MSI_max,WI_sum,WI_count,WI_mean,WI_median,WI_std,WI_var,WI_min,WI_max,SAVI_sum,SAVI_count,SAVI_mean,SAVI_median,SAVI_std,SAVI_var,SAVI_min,SAVI_max,EVI_sum,EVI_count,EVI_mean,EVI_median,EVI_std,EVI_var,EVI_min,EVI_max,EXG_sum,EXG_count,EXG_mean,EXG_median,EXG_std,EXG_var,EXG_min,EXG_max,CIgreen_sum,CIgreen_count,CIgreen_mean,CIgreen_median,CIgreen_std,CIgreen_var,CIgreen_min,CIgreen_max,NDCI_sum,NDCI_count,NDCI_mean,NDCI_median,NDCI_std,NDCI_var,NDCI_min,NDCI_max,PSRI_sum,PSRI_count,PSRI_mean,PSRI_median,PSRI_std,PSRI_var,PSRI_min,PSRI_max,SIPI_sum,SIPI_count,SIPI_mean,SIPI_median,SIPI_std,SIPI_var,SIPI_min,SIPI_max,stage,experiment,average_height_m,genotype,fractional_cover,LPT_70,ALS,WALS
1,AYT-Z--1_1,12403.924701026324,40651,0.3051320927166939,0.3077776341971185,0.035819776280067,0.001283056372754,0.0504042168445063,0.4386403756604929,45521.409624587744,40651,1.1198103275340765,1.1188657346926136,0.1830534017205831,0.0335085478814772,0.2053023860089975,2.030885246858599,32543.161691543588,40651,0.8005500895806644,0.8050536440742668,0.0459827100470138,0.0021144096232677,0.1910677569699063,0.9229175300455864,26278.97797024044,40651,0.6464534198479849,0.6505272658826866,0.0489320196745683,0.0023943425494323,0.251850308564824,0.7912787366671108,4534.5490888095455,40651,0.1115482789798417,0.1080003115506922,0.0306061114914749,0.0009367340606285,0.0400862068965517,0.6791655959926487,193501.38595831883,40651,4.7600645976315175,4.722907124790532,0.7650378996085069,0.5852829878373959,1.6732618123030951,8.582157409665559,48806.604006891466,40651,1.2006249294455602,1.2073784308135578,0.0689650757899777,0.0047561816787173,0.2865424957472187,1.3841725560992724,78931.95632205103,40651,1.941697776734915,1.9456793485880044,0.1284282522789425,0.0164938159834237,0.3062142766360068,2.4331480646973973,27745515.75722885,40651,682.5297226938784,686.9631042480469,105.9100113245702,11216.930498770587,272.0919494628906,1094.8435668945312,152850.38595831883,40651,3.760064597631518,3.722907124790532,0.7650378996085068,0.5852829878373956,0.6732618123030953,7.582157409665559,26736.85770961697,40651,0.6577170969869615,0.6613624486877008,0.0603342538319845,0.0036402221854623,0.0795501214666077,0.8652453874281865,-4239.698983473972,40651,-0.1042950722854043,-0.1036362600537424,0.0158244093640641,0.0002504119317214,-0.1986046382431088,0.0815304903282282,34075.6097509537,40651,0.8382477614561438,0.8423252969362596,0.0420676080706369,0.0017696836487847,0.4004905936277373,0.9513460773470368,5,AYT-Z,0.0082548921927809,1,0.1323706673882561,12.93,16.82,14.48
127,AYT-Z--1_10,10537.254874486469,40653,0.2591999329566444,0.2609335015167108,0.0302388536035768,0.0009143882672585,0.0533431700692247,0.3726331188260877,38097.03896590472,40653,0.9371273698350604,0.9341960656492062,0.1507038651459218,0.0227116549699201,0.1702084063167118,1.9036590462563496,30344.652296577104,40653,0.7464308242092123,0.7497746230777685,0.0372088288532124,0.0013844969446276,0.454966944419342,0.849616623468868,23564.00052029882,40653,0.5796374319311938,0.5815251216888564,0.0360829620660336,0.0013019801514588,0.3384231622646735,0.6855670799462441,5924.261804810321,40653,0.1457275429810917,0.1430043467438665,0.0251308250753231,0.0006315583689664,0.0813051605521879,0.3746016757777087,154175.7995363202,40653,3.7924827081966943,3.779259409959046,0.4075060504720003,0.1660611811712884,2.023080443454294,5.360657146389371,45509.61252995126,40653,1.1194650463668427,1.1244939811598846,0.0558078041201619,0.0031145110007143,0.6823184970346586,1.274209607353738,77303.16970958987,40653,1.9015366568172056,1.92130079208348,0.1493628372768658,0.0223092571593954,0.9463428178920292,2.326364562521912,32070920.435646057,40653,788.8943112598346,790.2281188964844,103.59733720156872,10732.408275255537,447.0548095703125,1185.4472045898438,113522.7995363202,40653,2.7924827081966943,2.779259409959046,0.4075060504720003,0.1660611811712884,1.023080443454294,4.360657146389371,24597.358927747104,40653,0.6050564270225347,0.6064529507166356,0.0463671069340173,0.0021499086054305,0.3369495663773361,0.757456636388271,-4921.208615984559,40653,-0.1210540087074646,-0.120497405608401,0.0132186560997709,0.000174732869084,-0.1906353945814289,-0.0525277591840164,31981.293677097896,40653,0.7866896336579808,0.7882550778844801,0.0315443287024781,0.0009950446732899,0.5723868767348752,0.8904230459477269,6,AYT-Z,0.039352361112833,10,0.4660418665289154,29.22,28.24,24.29
141,AYT-Z--1_11,9252.90984405138,40649,0.2276294581429157,0.2315247650790506,0.0493269387856687,0.0024331468899651,-0.098726383836444,0.3946290580271359,33786.717523530926,40649,0.831182009976406,0.8269582884295712,0.2304861587399992,0.0531238693707201,-0.2744689118883667,2.2804105158998453,28579.519549853063,40649,0.7030805075119453,0.7116696544074327,0.0513955952145961,0.0026415072074626,0.4071469722163262,0.8601808337505447,21812.59445490923,40649,0.5366083902410694,0.5444373581763347,0.0564767625784631,0.003189624711344,0.1768202102818347,0.716976978403672,7131.77484302021,40649,0.1754477316298115,0.1684497618159768,0.0366653325595707,0.0013443466117039,0.075164287101888,0.4213156404337074,137272.08029031922,40649,3.377010019688534,3.3901756122797715,0.5086707205089124,0.258745901903056,1.4296028947512749,6.0665629556191165,42861.52210553186,40649,1.0544299270715605,1.0673276837118215,0.0771037954403155,0.005944995271302,0.6105228274240881,1.290058517695614,69311.76029936469,40649,1.7051283008035791,1.7391520779534135,0.2051306768589492,0.0420785945886106,0.8045403835526187,2.379335963012288,31011325.91079712,40649,762.9050139190907,765.2612915039062,121.73127042279064,14818.502198746584,368.4783325195313,1201.328643798828,96623.08029031924,40649,2.377010019688534,2.3901756122797715,0.5086707205089124,0.258745901903056,0.4296028947512749,5.0665629556191165,23087.25632530945,40649,0.5679661572316528,0.5725596375453221,0.0528489342197094,0.0027930098481591,0.3206845929504783,0.7605937187980153,-5200.723907519125,40649,-0.1279422349262989,-0.1260731189884113,0.0190797048357598,0.0003640351366197,-0.292966588519085,-0.0720639672198469,30799.61132988996,40649,0.7576966550195567,0.7621871371253944,0.038661897591641,0.0014947423253865,0.5247763058001326,0.8998971261166687,5,AYT-Z,0.0389500819146633,11,0.3953110777632906,22.1,24.94,20.68
155,AYT-Z--1_12,11647.475080581748,40651,0.2865237037362364,0.2905432433818505,0.049900451086975,0.0024900550186835,0.04297160466538,0.4493392328575026,43942.97192901179,40651,1.080981327126314,1.0776116713302712,0.2642192399946634,0.0698118067833575,0.1115323602506213,2.378138846562867,31034.08808528008,40651,0.7634274208575453,0.7705588041859345,0.044703738211876,0.0019984242101159,0.3096034260154702,0.8656244126424903,25367.616351062523,40651,0.6240342513360686,0.6292254868271745,0.0442798436240746,0.0019607045513725,0.2918655900841448,0.742921711298699,5484.920977659365,40651,0.1349270861149631,0.1295868825546055,0.030551656991286,0.0009334037449131,0.0720271381779243,0.5271798777169465,178413.24416973465,40651,4.388901728610235,4.394114020635931,0.5996118820929088,0.3595344091470004,1.82432257491576,6.779731264369035,46541.9096686333,40651,1.1449142621001525,1.155608616814122,0.0670703013323478,0.0044984253208119,0.464298416040129,1.2981997372280758,76250.06371870002,40651,1.8757241819069648,1.904621765024563,0.1795988133897801,0.032255733771017,0.5424427206876471,2.342147815411579,22739589.115859985,40651,559.3857252185675,554.6991271972656,117.8758564423091,13894.717532007864,303.57778930664074,908.2463073730468,137762.24416973465,40651,3.3889017286102345,3.394114020635932,0.5996118820929103,0.3595344091470022,0.8243225749157597,5.779731264369035,24878.31934403034,40651,0.6119977206964242,0.6155172654271968,0.0539494653865427,0.0029105448154937,0.1879834262530833,0.7525717357793812,-3964.298987918956,40651,-0.0975203313059692,-0.0965823553401677,0.0136224872458024,0.000185572158762,-0.1689091839933386,-0.0125184254973334,32756.624507305914,40651,0.8058011981822321,0.809791160157133,0.0333661206562198,0.0011132980076454,0.4815275001738249,0.8919147776993006,5,AYT-Z,0.0366307124495506,12,0.0095446606479545,26.0,26.66,23.74
169,AYT-Z--1_13,12282.342816772849,40655,0.3021114946937117,0.3028864172738889,0.0300112353104315,0.000900674244858,0.1614688257035454,0.4119863159274163,45810.43988228766,40655,1.1268094916317222,1.11894709980812,0.1673697742572513,0.0280126413349232,0.5630571098028571,2.094945254913572,31888.57227564136,40655,0.7843702441431892,0.786493354733331,0.0291903823378666,0.0008520784210308,0.6050882170960314,0.8648144209472289,25831.105924903943,40655,0.63537340855747,0.636126346393228,0.032164369735232,0.0010345466804647,0.4490919815912119,0.7312870905791916,4925.254911068948,40655,0.1211475811356277,0.1195115809980379,0.0185899850883745,0.0003455875455859,0.0724927786562825,0.246037431897951,184060.38697460823,40655,4.527373926321689,4.496413329670038,0.4841181405784969,0.2343703740371813,2.630370103845445,6.442887668891154,47823.8918045558,40655,1.1763348125582536,1.179526020047695,0.0437894170183871,0.0019175130428102,0.9074497559621166,1.2969849479977658,79552.44577405315,40655,1.9567690511389288,1.9698293579923127,0.1196505623188003,0.0143162570632051,1.3659439019010986,2.3444921296071777,24338282.718444824,40655,598.6541069596562,597.5338134765625,109.5748702736685,12006.65219549128,328.62969970703125,947.740264892578,143405.38697460826,40655,3.527373926321689,3.4964133296700384,0.4841181405784865,0.2343703740371712,1.6303701038454448,5.442887668891154,25724.16087583752,40655,0.632742857602694,0.634122533267218,0.0403367417337508,0.0016270527336953,0.4486240028208959,0.7570118645129884,-4158.698043125585,40655,-0.1022924128182409,-0.1020085365414463,0.0114282034282555,0.0001306038335975,-0.1564157632846905,-0.0655082094630646,33371.42411901491,40655,0.8208442779243613,0.8221056658338437,0.0244027706028377,0.0005954952130947,0.6748210077718052,0.8957290501877591,5,AYT-Z,0.0233491156250238,13,0.0283851924732505,33.14,32.02,27.48
183,AYT-Z--1_14,11719.754921426582,40650,0.2883088541556354,0.2938068488660894,0.042922647947667,0.0018423537068393,0.0016209007159779,0.4250464442818559,41452.09954468448,40650,1.0197318461176992,1.022198728396155,0.2155675624689934,0.0464693739888234,0.0039475008660274,2.237041937791463,32814.395843279504,40650,0.8072422101667774,0.8134842082692078,0.0411973342741667,0.0016972203512974,0.5458799332183455,0.9125823124458948,26346.74395873183,40650,0.6481363827486305,0.6534184770925766,0.0427395954378558,0.0018266730181915,0.3907964998343243,0.748047540679997,4359.75407096119,40650,0.1072510226558718,0.1028494159929219,0.0260161100237335,0.000676837980767,0.0457066276234205,0.2937615380233498,193636.0168073488,40650,4.763493648397263,4.77064808096787,0.6636625153460116,0.4404479342753951,2.2829752282383327,6.938005468959581,49213.24156225887,40650,1.210657849010058,1.2200510954240815,0.0618104615939198,0.0038205331624534,0.8186193075122977,1.3686675961774395,85826.8370736917,40650,2.111361305625872,2.152825019364333,0.1776196040028131,0.0315487237261161,1.1131547039540088,2.5893353391115257,27039924.076148987,40650,665.1887841611067,670.7195129394531,114.8439358544734,13189.129602546403,311.26190185546875,1070.7833862304688,152986.01680734876,40650,3.763493648397264,3.77064808096787,0.6636625153460136,0.4404479342753977,1.2829752282383329,5.938005468959581,27549.90126590324,40650,0.6777343484847046,0.6841902517836146,0.0565135416880289,0.0031937803941245,0.3973944788682709,0.8578616378085188,-4352.681748412565,40650,-0.1070770417813669,-0.1057631876712206,0.0133357219759389,0.0001778414806195,-0.206024246285239,-0.0582756693019454,33903.18944927512,40650,0.8340268007201751,0.8380117972455527,0.033853024374832,0.0011460272593229,0.6222302163518578,0.9359663019712712,5,AYT-Z,0.0272740665823221,14,0.1168265682656826,18.5,22.73,19.46
197,AYT-Z--1_15,10912.282182117156,40652,0.2684316191606109,0.2752254875117281,0.0546066896779386,0.0029818905575826,-0.1233319568621776,0.4299998673404579,38545.34172085562,40652,0.9481782377461286,0.9494275284392398,0.2638769788608712,0.0696310599727406,-0.2832377669827253,2.249632080667684,31987.63902174904,40652,0.7868650748240933,0.7953174884104053,0.0428887881163559,0.0018394481460896,0.4904069167665921,0.8855375033793514,25553.939666706538,40652,0.6286022745918168,0.6367116452842498,0.045585059176381,0.0020779976201141,0.338339545551394,0.7275888751531261,4875.938725730507,40652,0.1199433908720482,0.1140090891519113,0.0277184367853142,0.0007683117378214,0.0607054998458017,0.3419154041092079,181325.5759429745,40652,4.460434319171862,4.505268677261346,0.6227752628572404,0.3878490280269048,2.0226984045263787,6.341844064276847,47973.30005575799,40652,1.180096921572321,1.1927963581224097,0.0643518971056644,0.004141166661098,0.7353942643155286,1.328109679947653,77827.0756318013,40652,1.914471013278592,1.9565952965598004,0.1993333175990184,0.0397337715050311,0.8616274927922143,2.3744267287879923,28743886.59300232,40652,707.0718929696526,714.6746978759766,118.56689508404624,14058.108609871231,345.0851135253906,1093.594696044922,140673.5759429745,40652,3.460434319171861,3.5052686772613457,0.6227752628572499,0.3878490280269168,1.0226984045263787,5.341844064276847,26771.112023320995,40652,0.6585435408668945,0.663671833030451,0.0548174991507248,0.0030049582131397,0.3572235774759948,0.8190051927065467,-4434.989510477381,40652,-0.1090964653763008,-0.1070855598901579,0.0158613258800879,0.0002515816586743,-0.2265678781546166,-0.0596809714019362,33618.93407458914,40652,0.8269933600951771,0.8311180579739759,0.0320406223648632,0.0010266014815277,0.6064089506775298,0.9177904574108312,5,AYT-Z,0.0177046824246644,15,0.2282544524254649,35.72,34.51,30.96
198,AYT-Z--1_16,10829.301016480857,40653,0.266383809718369,0.2705395097880975,0.0452395727522644,0.0020466189428074,0.0259055024397984,0.4171077056041323,38090.655578820704,40653,0.9369703485307532,0.9353049807321524,0.2313616966948392,0.0535282346975147,0.06138188871933,2.333863103212953,31889.062914188096,40653,0.7844209016355028,0.7867067208669686,0.0277838792201267,0.0007719439445185,0.6349663497455486,0.8868669505221741,25315.911006568207,40653,0.6227316804803632,0.624689486058928,0.0319328372784994,0.0010197060966551,0.4634001462123578,0.7134649698904955,4922.508489082036,40653,0.1210859835456678,0.1193778904181512,0.0176152116794169,0.0003102956825106,0.059958148849084,0.2232667665063944,176374.22866418096,40653,4.33852922697417,4.328920788811216,0.4435576880495821,0.1967434226278904,2.7271720927294445,5.979949359893847,47825.648521504045,40653,1.1764358970187696,1.1798807562981928,0.0416817436047912,0.0017373677499355,0.9522899002939536,1.3300464961761245,79605.06319576995,40653,1.958159624031928,1.9751013116577265,0.1349702925392681,0.0182169798681356,1.35969893270416,2.3939825191417325,29576572.488700867,40653,727.5372663444485,731.3138122558594,113.10944378101128,12793.74627244975,393.3850250244142,1126.4255981445312,135721.22866418096,40653,3.338529226974171,3.328920788811216,0.4435576880495844,0.1967434226278924,1.7271720927294445,4.979949359893847,26613.350655098533,40653,0.6546466596585377,0.6565056196874134,0.0437016654035728,0.0019098355590458,0.4046940546183411,0.8202762708228772,-4548.512483612807,40653,-0.1118862687529286,-0.1109208105112302,0.0139341407208484,0.0001941602776284,-0.2078638766691702,-0.0674141540248591,33376.78737838596,40653,0.8210165886499388,0.8221549386072059,0.025171639326238,0.0006336114263702,0.6771320873599718,0.9176319001341208,5,AYT-Z,0.0149154858663678,16,0.2850958108872654,51.03,42.61,37.06
184,AYT-Z--1_17,13209.576582185517,40654,0.3249268603873054,0.3271877967246775,0.0340337898527193,0.001158298851739,0.1431762962637101,0.4528969748695992,48443.28337528482,40654,1.1915994336420723,1.188188681326483,0.1948670867276609,0.0379731814897257,0.4152219417262671,2.4070507158652643,33695.697688632754,40654,0.828840893605371,0.831692892306215,0.0271303950111835,0.0007360583334628,0.6092748291013032,0.905911356908982,27638.18739825687,40654,0.6798393122019203,0.6826863048364359,0.0312884015536769,0.0009789640717841,0.4689875268785558,0.7657591266316496,3814.662305161285,40654,0.0938323979229912,0.0918860953184386,0.0164239943872942,0.0002697475916338,0.0493667466484965,0.2427958008371365,215659.0921454045,40654,5.304744727343056,5.302911063985079,0.5979343210261101,0.3575254522609553,2.766389870737733,7.538219531204289,50535.45567130416,40654,1.2430623228047464,1.2473461869837703,0.0406865353902732,0.0016553941620639,0.913696773304706,1.358661767506684,90605.6722374816,40654,2.2287025197393024,2.2415436443779977,0.0983619906359679,0.0096750812018702,1.4206474274867202,2.5856091171410966,25836696.15644073,40654,635.5265449018727,635.0733261108398,125.31461784327225,15703.753445205364,334.2218322753906,1015.8505249023438,175005.09214540455,40654,4.304744727343056,4.302911063985079,0.5979343210261094,0.3575254522609544,1.7663898707377328,6.538219531204289,28057.3326232642,40654,0.690149373327697,0.6924418866127104,0.0427103993291668,0.0018241782108568,0.4698271805483847,0.8268576210538332,-3950.5951433495393,40654,-0.0971760501635642,-0.0965503870640918,0.0109848924075651,0.0001206678612057,-0.1444987648108716,-0.0598673097552007,34480.24438157825,40654,0.8481390362960165,0.8500729186767558,0.0251855526165221,0.0006343120605996,0.6839565527952304,0.919414068043194,5,AYT-Z,0.0300757065415382,17,0.1010478673685246,57.31,47.23,42.28
170,AYT-Z--1_18,10162.507298082091,40651,0.2499940296199869,0.2503782894959842,0.0295115461921801,0.0008709313586531,0.1273897152566396,0.3468548450826417,32778.92543145484,40651,0.8063497929068125,0.8016137381652796,0.130058322793178,0.0169151673277744,0.3456647709551748,1.3912013141575232,33275.07547107196,40651,0.8185549056867473,0.8236384277595472,0.0374859671783237,0.0014051977352943,0.6606861293229047,0.9331417049062196,24151.40083195025,40651,0.5941157863754951,0.5966547032740616,0.0459275017290109,0.0021093354150683,0.4185050487751807,0.7395606661540479,4075.213765644434,40651,0.100248795002446,0.0967086290548965,0.0230278760438101,0.000530283075089,0.0345853048041421,0.2043214938005416,162233.1558386948,40651,3.9908773668223367,3.958530609466714,0.5660413312562239,0.3204027886903182,2.4394107735369728,6.679331575863209,49905.95267133613,40651,1.2276685117545971,1.2353038286584157,0.0562274000776969,0.0031615205194973,0.990877230602622,1.3995136411651088,85531.16796107739,40651,2.104036012916715,2.1306451103425648,0.1271727407922471,0.016172906000612,1.4630813348283909,2.459505255252499,48048907.43885803,40651,1181.985866002264,1183.8132019042966,213.1337132183104,45425.97971022498,570.2611694335938,1852.0523986816409,121582.1558386948,40651,2.9908773668223363,2.958530609466714,0.5660413312562242,0.3204027886903186,1.4394107735369728,5.679331575863209,29096.8415773374,40651,0.7157718525334531,0.7212928460632818,0.0520669648357222,0.0027109688272043,0.5088945725642161,0.8953552711582274,-6317.851965902879,40651,-0.1554168892746274,-0.1545941448312752,0.0190954562235698,0.0003646364483862,-0.2423747375104454,-0.0864543814975728,34367.07695471725,40651,0.8454177499868946,0.8489545528704114,0.0336282824001513,0.0011308613771843,0.7151892369028967,0.954277664451342,5,AYT-Z,0.0263466984033584,18,0.971931809795577,35.53,34.26,29.02
